,life_main,people_main,photos,relation,wall_posts,target
2757,1.0,1.0,30.0,1.0,137.0,269.0
2758,1.0,1.0,8.0,1.0,9.0,36.0
2759,1.0,1.0,226.0,1.0,83.0,84.0
2760,1.0,1.0,171.0,1.0,26.0,132.0
2761,1.0,1.0,440.0,1.0,442.0,150.0
2762,1.0,1.0,247.0,1.0,37.0,246.0
2763,1.0,1.0,7.0,1.0,197.0,181.0
2764,1.0,1.0,222.0,1.0,1001.0,188.0
2765,1.0,1.0,30.0,1.0,99.0,213.0
2766,1.0,1.0,3953.0,1.0,44.0,187.0
2767,4.0,3.0,50.0,5.0,243.0,148.0
2768,1.0,1.0,381.0,1.0,322.0,271.0
2769,1.0,1.0,62.0,1.0,152.0,124.0
2770,1.0,1.0,13.0,1.0,437.0,327.0
2771,1.0,1.0,12.0,1.0,32.0,506.0
2772,1.0,1.0,409.0,1.0,508.0,538.0
2773,1.0,1.0,2.0,1.0,142.0,275.0
2774,1.0,1.0,1133.0,1.0,1643.0,270.0
2775,1.0,1.0,38.0,1.0,101.0,284.0
2776,1.0,1.0,6.0,1.0,8.0,236.0
2777,1.0,1.0,18.0,1.0,32.0,182.0
2778,1.0,1.0,68.0,1.0,90.0,344.0
2779,1.0,1.0,112.0,1.0,297.0,346.0
2780,7.0,3.0,203.0,2.0,1057.0,226.0
2781,1.0,1.0,184.0,1.0,3.0,123.0
2782,1.0,1.0,323.0,1.0,41.0,420.0
2783,1.0,1.0,63.0,1.0,92.0,143.0
2784,1.0,1.0,560.0,1.0,498.0,307.0
2785,1.0,1.0,133.0,1.0,46.0,489.0
2786,1.0,1.0,5.0,1.0,212.0,350.0
2787,1.0,1.0,2287.0,5.0,1484.0,751.0
2788,1.0,1.0,151.0,1.0,605.0,588.0
2789,7.0,3.0,7.0,2.0,21.0,11546.0
2790,1.0,1.0,99.0,1.0,1835.0,333.0
2791,1.0,1.0,4.0,1.0,192.0,545.0
2792,2.0,3.0,161.0,8.0,1626.0,689.0
2793,1.0,1.0,105.0,1.0,256.0,545.0
2794,1.0,1.0,22.0,1.0,57.0,550.0
2795,1.0,1.0,33.0,1.0,409.0,941.0
2796,1.0,1.0,77.0,1.0,1372.0,370.0
2797,1.0,1.0,278.0,5.0,1433.0,540.0
2798,1.0,1.0,497.0,1.0,965.0,334.0
2799,1.0,1.0,1641.0,1.0,890.0,359.0
2800,1.0,1.0,24.0,5.0,876.0,346.0
2801,1.0,1.0,218.0,1.0,693.0,307.0
2802,1.0,1.0,16.0,1.0,205.0,371.0
2803,7.0,1.0,48.0,5.0,522.0,431.0
2804,1.0,1.0,852.0,5.0,1361.0,371.0
2805,1.0,1.0,4503.0,1.0,899.0,334.0
2806,1.0,1.0,2514.0,5.0,4052.0,363.0
2807,1.0,1.0,423.0,1.0,766.0,539.0
2808,1.0,1.0,3.0,1.0,94.0,311.0
2809,7.0,1.0,42.0,1.0,45.0,269.0
2810,1.0,1.0,7.0,5.0,8.0,15.0
2811,1.0,1.0,77.0,1.0,52.0,21.0
2812,7.0,1.0,32.0,1.0,40.0,17.0
2813,1.0,1.0,16.0,2.0,20.0,99.0
2814,1.0,1.0,102.0,1.0,155.0,317.0
2815,1.0,1.0,31.0,5.0,143.0,164.0
2816,1.0,1.0,760.0,1.0,850.0,35.0
2817,1.0,1.0,7.0,1.0,490.0,220.0
2818,1.0,1.0,298.0,1.0,1662.0,491.0
2819,1.0,1.0,80.0,5.0,339.0,195.0
2820,1.0,1.0,95.0,1.0,102.0,49.0
2821,1.0,1.0,21.0,2.0,274.0,80.0
2822,7.0,7.0,26.0,1.0,10.0,27.0
2823,1.0,1.0,367.0,1.0,225.0,205.0
2824,1.0,1.0,6.0,1.0,8.0,26.0
2825,2.0,3.0,39.0,5.0,895.0,75.0
2826,1.0,1.0,4.0,1.0,107.0,67.0
2827,1.0,1.0,96.0,1.0,223.0,70.0
2828,1.0,1.0,40.0,1.0,57.0,79.0
2829,1.0,1.0,143.0,1.0,1422.0,163.0
2830,1.0,1.0,17.0,2.0,103.0,185.0
2831,1.0,1.0,63.0,1.0,8.0,124.0
2832,1.0,1.0,387.0,2.0,885.0,187.0
2833,1.0,1.0,35.0,1.0,539.0,259.0
2834,1.0,1.0,32.0,1.0,652.0,344.0
2835,1.0,1.0,84.0,5.0,914.0,337.0
2836,1.0,1.0,9.0,1.0,68.0,28.0
2837,1.0,1.0,3.0,1.0,25.0,90.0
2838,1.0,1.0,76.0,1.0,231.0,434.0
2839,1.0,1.0,126.0,1.0,72.0,87.0
2840,1.0,1.0,375.0,1.0,1569.0,167.0
2841,7.0,3.0,16.0,1.0,9.0,19.0
2842,1.0,1.0,56.0,1.0,112.0,65.0
2843,1.0,1.0,13.0,1.0,227.0,134.0
2844,1.0,1.0,15.0,1.0,78.0,56.0
2845,1.0,1.0,930.0,1.0,270.0,150.0
2846,7.0,6.0,25.0,1.0,113.0,169.0
2847,1.0,1.0,19.0,1.0,15.0,193.0
2848,1.0,1.0,75.0,1.0,110.0,198.0
2849,1.0,1.0,23.0,1.0,213.0,290.0
2850,1.0,6.0,856.0,1.0,505.0,213.0
2851,1.0,1.0,46.0,1.0,379.0,247.0
2852,1.0,1.0,663.0,1.0,239.0,245.0
2853,1.0,2.0,6.0,5.0,1.0,28.0
2854,1.0,1.0,99.0,1.0,440.0,312.0
2855,1.0,1.0,22.0,5.0,21.0,26.0
2856,1.0,1.0,19.0,5.0,58.0,165.0
2857,2.0,3.0,83.0,1.0,219.0,334.0
2858,1.0,1.0,154.0,1.0,412.0,128.0
2859,1.0,1.0,48.0,1.0,1.0,29.0
2860,1.0,1.0,625.0,1.0,210.0,257.0
2861,1.0,1.0,8.0,1.0,45.0,100.0
2862,1.0,1.0,97.0,1.0,243.0,472.0
2863,1.0,1.0,184.0,5.0,1109.0,379.0
2864,1.0,1.0,15.0,5.0,20.0,58.0
2865,1.0,1.0,791.0,1.0,1380.0,242.0
2866,1.0,1.0,9.0,1.0,11.0,88.0
2867,1.0,1.0,1117.0,1.0,641.0,353.0
2868,1.0,1.0,23.0,1.0,895.0,201.0
2869,1.0,1.0,41.0,1.0,331.0,209.0
2870,1.0,1.0,363.0,1.0,1233.0,445.0
2871,1.0,1.0,181.0,1.0,253.0,195.0
2872,1.0,1.0,11.0,1.0,25.0,10.0
2873,1.0,1.0,860.0,2.0,439.0,241.0
2874,1.0,1.0,97.0,1.0,144.0,225.0
2875,1.0,1.0,19.0,1.0,439.0,252.0
2876,3.0,1.0,941.0,1.0,3161.0,335.0
2877,1.0,1.0,11.0,1.0,329.0,201.0
2878,1.0,1.0,1073.0,1.0,179.0,172.0
2879,1.0,1.0,686.0,1.0,205.0,407.0
2880,1.0,1.0,157.0,1.0,127.0,168.0
2881,1.0,1.0,273.0,1.0,580.0,469.0
2882,1.0,1.0,368.0,1.0,817.0,254.0
2883,1.0,1.0,312.0,5.0,113.0,107.0
2884,1.0,1.0,80.0,1.0,2.0,192.0
2885,1.0,1.0,3.0,5.0,8.0,173.0
2886,1.0,1.0,119.0,1.0,23.0,178.0
2887,1.0,1.0,925.0,1.0,41.0,102.0
2888,1.0,1.0,220.0,5.0,192.0,209.0
2889,1.0,1.0,142.0,1.0,304.0,201.0
2890,1.0,1.0,512.0,5.0,45.0,54.0
2891,1.0,1.0,20.0,1.0,76.0,181.0
2892,1.0,1.0,84.0,1.0,92.0,101.0
2893,1.0,1.0,130.0,1.0,93.0,73.0
2894,1.0,1.0,51.0,1.0,1163.0,330.0
2895,1.0,1.0,279.0,1.0,219.0,175.0
2896,1.0,1.0,292.0,1.0,84.0,269.0
2897,1.0,1.0,153.0,1.0,4.0,122.0
2898,1.0,1.0,4.0,1.0,162.0,428.0
2899,1.0,1.0,3.0,1.0,4.0,150.0
2900,1.0,1.0,4.0,1.0,13.0,991.0
2901,1.0,1.0,2.0,1.0,241.0,557.0
2902,1.0,7.0,684.0,2.0,904.0,666.0
2903,1.0,1.0,72.0,1.0,447.0,273.0
2904,1.0,1.0,1226.0,1.0,1787.0,345.0
2905,1.0,1.0,426.0,1.0,671.0,592.0
2906,1.0,1.0,17.0,1.0,2.0,5.0
2907,3.0,6.0,163.0,2.0,57.0,34.0
2908,1.0,1.0,2.0,1.0,9.0,126.0
2909,1.0,1.0,128.0,1.0,252.0,33.0
2910,7.0,6.0,14.0,1.0,21.0,17.0
2911,1.0,1.0,29.0,5.0,33.0,82.0
2912,1.0,1.0,235.0,7.0,94.0,15.0
2913,1.0,1.0,2.0,1.0,19.0,22.0
2914,1.0,1.0,33.0,1.0,141.0,210.0
2915,1.0,1.0,2.0,1.0,9.0,35.0
2916,1.0,1.0,20.0,1.0,236.0,203.0
2917,1.0,1.0,58.0,1.0,295.0,195.0
2918,1.0,1.0,55.0,1.0,370.0,527.0
2919,8.0,1.0,405.0,1.0,64.0,98.0
2920,1.0,1.0,4.0,1.0,2.0,37.0
2921,1.0,1.0,8.0,1.0,19.0,75.0
2922,1.0,1.0,289.0,5.0,247.0,142.0
2923,1.0,1.0,2.0,5.0,65.0,53.0
2924,1.0,1.0,109.0,1.0,1037.0,120.0
2925,1.0,1.0,43.0,1.0,128.0,149.0
2926,1.0,1.0,48.0,1.0,0.0,258.0
2927,1.0,1.0,49.0,1.0,254.0,247.0
2928,1.0,1.0,5.0,1.0,1.0,377.0
2929,1.0,1.0,90.0,1.0,113.0,508.0
2930,1.0,1.0,3.0,1.0,13.0,427.0
2931,1.0,1.0,204.0,1.0,236.0,434.0
2932,1.0,1.0,25.0,1.0,89.0,361.0
2933,1.0,1.0,72.0,1.0,191.0,186.0
2934,4.0,3.0,5.0,2.0,3.0,2.0
2935,1.0,1.0,17.0,2.0,20.0,16.0
2936,1.0,6.0,80.0,1.0,126.0,330.0
2937,5.0,7.0,1.0,2.0,1.0,22.0
2938,1.0,1.0,2.0,2.0,11.0,3.0
2939,1.0,1.0,23.0,2.0,41.0,46.0
2940,1.0,1.0,4.0,1.0,4.0,6.0
2941,1.0,1.0,12.0,1.0,164.0,283.0
2942,1.0,1.0,1.0,3.0,10.0,5.0
2943,1.0,1.0,5.0,1.0,83.0,82.0
2944,1.0,1.0,25.0,1.0,0.0,8.0
2945,1.0,1.0,14.0,2.0,19.0,3.0
2946,1.0,1.0,54.0,1.0,17.0,69.0
2947,2.0,3.0,729.0,2.0,460.0,366.0
2948,1.0,1.0,1.0,5.0,7.0,24.0
2949,2.0,3.0,0.0,5.0,95.0,35.0
2950,1.0,1.0,76.0,5.0,67.0,161.0
2951,1.0,1.0,12.0,5.0,37.0,53.0
2952,1.0,1.0,13.0,5.0,36.0,79.0
2953,1.0,1.0,2.0,1.0,0.0,112.0
2954,1.0,1.0,0.0,1.0,38.0,128.0
2955,1.0,1.0,1.0,3.0,65.0,62.0
2956,1.0,1.0,12.0,1.0,38.0,63.0
2957,1.0,1.0,1.0,5.0,11.0,24.0
2958,1.0,1.0,81.0,1.0,71.0,287.0
2959,1.0,1.0,84.0,1.0,295.0,414.0
2960,1.0,1.0,1.0,5.0,1.0,10.0
2961,3.0,1.0,3.0,1.0,22.0,8.0
2962,1.0,1.0,1.0,2.0,1.0,5.0
2963,1.0,1.0,1.0,1.0,2.0,13.0
2964,7.0,4.0,1.0,2.0,1.0,1.0
2965,1.0,1.0,15.0,1.0,504.0,144.0
2966,1.0,1.0,65.0,1.0,309.0,127.0
2967,1.0,1.0,287.0,1.0,0.0,135.0
2968,1.0,1.0,1.0,1.0,0.0,51.0
2969,1.0,1.0,0.0,1.0,1.0,20.0
2970,1.0,1.0,1.0,1.0,4.0,97.0
2971,1.0,1.0,6.0,1.0,21.0,187.0
2972,1.0,1.0,13.0,1.0,44.0,40.0
2973,1.0,1.0,1.0,2.0,35.0,81.0
2974,1.0,1.0,1.0,1.0,47.0,44.0
2975,1.0,1.0,0.0,5.0,38.0,74.0
2976,1.0,1.0,33.0,1.0,87.0,59.0
2977,1.0,1.0,1.0,1.0,13.0,213.0
2978,1.0,1.0,2.0,1.0,41.0,1151.0
2979,1.0,1.0,601.0,1.0,359.0,592.0
2980,2.0,3.0,23.0,7.0,75.0,11.0
2981,1.0,1.0,1.0,2.0,2.0,3.0
2982,8.0,7.0,4.0,1.0,4.0,4.0
2983,1.0,1.0,8.0,1.0,17.0,14.0
2984,1.0,1.0,1.0,1.0,122.0,4.0
2985,1.0,1.0,0.0,5.0,0.0,29.0
2986,1.0,1.0,1.0,1.0,0.0,327.0
2987,1.0,1.0,16.0,5.0,11.0,2.0
2988,1.0,1.0,1.0,2.0,1.0,6.0
2989,1.0,1.0,8.0,5.0,4.0,0.0
2990,1.0,1.0,1.0,1.0,5.0,0.0
2991,1.0,1.0,1391.0,1.0,1839.0,223.0
2992,1.0,1.0,1.0,1.0,1.0,2.0
2993,6.0,7.0,2.0,5.0,5.0,32.0
2994,2.0,3.0,0.0,1.0,4.0,8.0
2995,1.0,1.0,0.0,1.0,0.0,3.0
2996,1.0,1.0,2.0,1.0,10.0,0.0
2997,1.0,1.0,0.0,1.0,0.0,13.0
2998,1.0,1.0,1.0,1.0,7.0,158.0
2999,1.0,1.0,0.0,5.0,3.0,30.0
3000,1.0,1.0,1.0,1.0,11.0,89.0
3001,1.0,1.0,0.0,2.0,23.0,43.0
3002,1.0,1.0,0.0,1.0,0.0,58.0
3003,1.0,1.0,0.0,1.0,22.0,223.0
3004,1.0,1.0,4.0,1.0,4.0,0.0
3005,1.0,1.0,9.0,1.0,2.0,1.0
3006,1.0,1.0,1.0,1.0,1.0,8.0
3007,1.0,1.0,0.0,1.0,10.0,93.0
3008,1.0,1.0,1.0,1.0,0.0,0.0
3009,3.0,1.0,1.0,5.0,0.0,0.0
3010,2.0,7.0,0.0,2.0,0.0,28.0
3011,1.0,1.0,0.0,1.0,0.0,77.0
3012,1.0,1.0,0.0,1.0,3.0,31.0
3013,1.0,1.0,0.0,5.0,20.0,36.0
3014,1.0,1.0,1.0,1.0,1.0,3.0
3015,1.0,1.0,0.0,2.0,1.0,5.0
3016,1.0,1.0,0.0,5.0,15.0,32.0
3017,1.0,1.0,0.0,1.0,0.0,12.0
3018,1.0,1.0,59.0,1.0,64.0,1.0
3019,6.0,2.0,0.0,1.0,0.0,2.0
3020,2.0,2.0,1.0,1.0,2.0,1.0
3021,1.0,1.0,0.0,2.0,2.0,0.0
3022,1.0,1.0,1.0,2.0,1.0,0.0
3023,1.0,1.0,1.0,2.0,1.0,5.0
3024,6.0,2.0,7.0,8.0,13.0,2168.0
3025,6.0,2.0,917.0,5.0,2447.0,2516.0
3026,1.0,1.0,134.0,1.0,852.0,3012.0
3027,1.0,1.0,698.0,1.0,1533.0,1417.0
3028,1.0,1.0,970.0,1.0,7952.0,732.0
3029,1.0,1.0,1359.0,1.0,3928.0,690.0
3030,1.0,1.0,306.0,1.0,409.0,446.0
3031,1.0,1.0,719.0,1.0,1364.0,678.0
3032,1.0,1.0,116.0,1.0,547.0,640.0
3033,1.0,1.0,4974.0,3.0,4529.0,1066.0
3034,1.0,1.0,404.0,6.0,14.0,1290.0
3035,1.0,1.0,117.0,1.0,297.0,539.0
3036,1.0,1.0,536.0,1.0,1251.0,140.0
3037,1.0,1.0,48.0,1.0,132.0,370.0
3038,6.0,3.0,57.0,8.0,953.0,608.0
3039,6.0,2.0,63.0,1.0,407.0,238.0
3040,1.0,1.0,157.0,1.0,247.0,533.0
3041,1.0,1.0,96.0,1.0,1219.0,828.0
3042,1.0,1.0,23.0,1.0,107.0,708.0
3043,1.0,1.0,112.0,1.0,1643.0,905.0
3044,1.0,1.0,283.0,1.0,160.0,1371.0
3045,1.0,1.0,37.0,1.0,632.0,435.0
3046,1.0,1.0,125.0,1.0,513.0,363.0
3047,7.0,2.0,165.0,5.0,1523.0,206.0
3048,7.0,7.0,25.0,1.0,1967.0,474.0
3049,1.0,1.0,305.0,1.0,734.0,241.0
3050,1.0,1.0,106.0,2.0,2574.0,488.0
3051,1.0,1.0,83.0,1.0,355.0,327.0
3052,1.0,1.0,299.0,1.0,762.0,657.0
3053,1.0,1.0,187.0,1.0,426.0,1466.0
3054,1.0,1.0,923.0,1.0,983.0,937.0
3055,1.0,1.0,23.0,1.0,173.0,379.0
3056,1.0,1.0,86.0,1.0,45.0,47.0
3057,5.0,3.0,60.0,1.0,49.0,336.0
3058,1.0,4.0,443.0,1.0,2592.0,274.0
3059,1.0,1.0,19.0,1.0,4.0,350.0
3060,5.0,1.0,724.0,2.0,277.0,711.0
3061,1.0,2.0,148.0,2.0,237.0,194.0
3062,1.0,1.0,45.0,1.0,220.0,193.0
3063,1.0,3.0,168.0,1.0,195.0,90.0
3064,7.0,3.0,476.0,1.0,18.0,112.0
3065,1.0,1.0,265.0,1.0,424.0,328.0
3066,1.0,1.0,329.0,1.0,454.0,209.0
3067,1.0,1.0,10.0,1.0,18.0,71.0
3068,1.0,1.0,131.0,1.0,132.0,146.0
3069,1.0,1.0,30.0,2.0,6.0,25.0
3070,1.0,1.0,4.0,1.0,104.0,71.0
3071,1.0,1.0,127.0,1.0,558.0,85.0
3072,1.0,1.0,76.0,1.0,488.0,285.0
3073,1.0,1.0,70.0,1.0,631.0,255.0
3074,2.0,3.0,37.0,5.0,79.0,163.0
3075,1.0,1.0,6.0,1.0,64.0,198.0
3076,1.0,1.0,141.0,1.0,245.0,813.0
3077,1.0,1.0,65.0,1.0,464.0,137.0
3078,1.0,1.0,35.0,1.0,11.0,129.0
3079,1.0,1.0,160.0,1.0,1450.0,158.0
3080,1.0,1.0,24.0,3.0,77.0,200.0
3081,1.0,1.0,36.0,1.0,123.0,91.0
3082,1.0,1.0,441.0,1.0,642.0,266.0
3083,1.0,1.0,251.0,1.0,842.0,147.0
3084,1.0,1.0,17.0,1.0,573.0,226.0
3085,1.0,1.0,123.0,5.0,120.0,397.0
3086,1.0,1.0,835.0,1.0,441.0,736.0
3087,1.0,1.0,261.0,1.0,228.0,314.0
3088,1.0,1.0,36.0,1.0,97.0,428.0
3089,1.0,1.0,82.0,1.0,156.0,289.0
3090,1.0,1.0,472.0,7.0,457.0,196.0
3091,6.0,1.0,390.0,2.0,794.0,1121.0
3092,1.0,1.0,1164.0,1.0,531.0,417.0
3093,1.0,1.0,288.0,3.0,195.0,835.0
3094,1.0,1.0,347.0,1.0,289.0,968.0
3095,1.0,1.0,9.0,5.0,130.0,433.0
3096,1.0,1.0,11.0,1.0,4.0,246.0
3097,1.0,1.0,244.0,1.0,581.0,386.0
3098,1.0,1.0,486.0,1.0,817.0,275.0
3099,1.0,1.0,743.0,1.0,1144.0,382.0
3100,1.0,1.0,203.0,1.0,368.0,593.0
3101,6.0,2.0,177.0,1.0,304.0,168.0
3102,7.0,2.0,123.0,2.0,9.0,16.0
3103,1.0,1.0,278.0,2.0,10.0,180.0
3104,1.0,1.0,156.0,1.0,1138.0,654.0
3105,1.0,1.0,29.0,1.0,40.0,242.0
3106,1.0,1.0,322.0,1.0,6.0,97.0
3107,1.0,1.0,4.0,1.0,3.0,153.0
3108,1.0,2.0,196.0,3.0,341.0,669.0
3109,1.0,1.0,9.0,1.0,1.0,306.0
3110,1.0,1.0,28.0,1.0,35.0,330.0
3111,1.0,1.0,174.0,1.0,829.0,92.0
3112,1.0,1.0,20.0,1.0,9.0,27.0
3113,1.0,1.0,495.0,2.0,266.0,202.0
3114,1.0,1.0,190.0,5.0,40.0,119.0
3115,1.0,1.0,5.0,1.0,5.0,416.0
3116,2.0,3.0,86.0,1.0,284.0,349.0
3117,1.0,1.0,79.0,1.0,87.0,744.0
3118,1.0,1.0,781.0,1.0,143.0,209.0
3119,1.0,1.0,49.0,1.0,426.0,938.0
3120,1.0,1.0,109.0,1.0,1742.0,809.0
3121,1.0,1.0,137.0,1.0,1853.0,443.0
3122,1.0,1.0,124.0,1.0,216.0,93.0
3123,1.0,1.0,12.0,1.0,1.0,114.0
3124,1.0,1.0,16.0,1.0,388.0,312.0
3125,1.0,1.0,325.0,1.0,587.0,118.0
3126,1.0,1.0,58.0,1.0,84.0,234.0
3127,1.0,1.0,12.0,1.0,39.0,248.0
3128,1.0,1.0,722.0,1.0,1205.0,210.0
3129,1.0,1.0,1078.0,1.0,1809.0,581.0
3130,1.0,1.0,35.0,5.0,988.0,816.0
3131,1.0,1.0,59.0,1.0,1228.0,587.0
3132,1.0,1.0,17.0,1.0,24.0,391.0
3133,1.0,3.0,9.0,2.0,16.0,48.0
3134,1.0,1.0,3.0,1.0,4.0,43.0
3135,1.0,1.0,7.0,1.0,31.0,22.0
3136,3.0,2.0,94.0,2.0,7.0,87.0
3137,1.0,1.0,77.0,1.0,141.0,337.0
3138,1.0,1.0,2.0,1.0,14.0,487.0
3139,1.0,1.0,49.0,1.0,507.0,346.0
3140,1.0,1.0,37.0,1.0,0.0,812.0
3141,1.0,1.0,43.0,1.0,46.0,49.0
3142,1.0,1.0,6.0,1.0,0.0,104.0
3143,1.0,1.0,3.0,1.0,56.0,195.0
3144,1.0,1.0,89.0,1.0,111.0,58.0
3145,1.0,1.0,97.0,1.0,801.0,289.0
3146,1.0,1.0,12.0,2.0,1.0,3.0
3147,1.0,1.0,30.0,1.0,1.0,63.0
3148,1.0,1.0,19.0,1.0,14.0,144.0
3149,7.0,6.0,29.0,1.0,12.0,66.0
3150,5.0,3.0,129.0,8.0,538.0,877.0
3151,1.0,1.0,46.0,1.0,0.0,294.0
3152,1.0,1.0,2.0,7.0,3.0,159.0
3153,1.0,1.0,2.0,5.0,86.0,153.0
3154,7.0,1.0,45.0,1.0,0.0,214.0
3155,2.0,3.0,64.0,1.0,723.0,188.0
3156,1.0,1.0,4.0,2.0,2.0,3.0
3157,1.0,2.0,1.0,2.0,2.0,13.0
3158,1.0,1.0,11.0,1.0,1.0,99.0
3159,1.0,1.0,61.0,1.0,91.0,216.0
3160,1.0,1.0,11.0,1.0,16.0,16.0
3161,1.0,1.0,29.0,1.0,60.0,497.0
3162,1.0,1.0,1.0,1.0,1.0,103.0
3163,1.0,1.0,7.0,2.0,15.0,185.0
3164,1.0,1.0,484.0,1.0,1731.0,926.0
3165,1.0,1.0,100.0,1.0,24.0,50.0
3166,1.0,1.0,1.0,1.0,1.0,7.0
3167,7.0,2.0,1.0,2.0,1.0,7.0
3168,1.0,1.0,3.0,1.0,0.0,56.0
3169,1.0,1.0,1.0,1.0,1.0,4.0
3170,1.0,1.0,2.0,1.0,0.0,124.0
3171,7.0,1.0,0.0,2.0,0.0,123.0
3172,1.0,1.0,3.0,5.0,7.0,6.0
3173,1.0,1.0,2.0,1.0,1.0,0.0
3174,1.0,1.0,3.0,5.0,0.0,0.0
3175,1.0,1.0,2.0,1.0,1.0,1.0
3176,5.0,3.0,0.0,2.0,0.0,0.0
3177,1.0,1.0,0.0,1.0,0.0,0.0
3178,3.0,2.0,878.0,1.0,1215.0,4271.0
3179,1.0,1.0,237.0,1.0,6005.0,2529.0
3180,7.0,1.0,57.0,1.0,12.0,2969.0
3181,5.0,2.0,67.0,5.0,31.0,2084.0
3182,7.0,2.0,41.0,1.0,441.0,1603.0
3183,6.0,2.0,240.0,5.0,744.0,6711.0
3184,1.0,1.0,9.0,1.0,8.0,1998.0
3185,1.0,1.0,221.0,1.0,2662.0,1047.0
3186,1.0,7.0,48.0,1.0,3025.0,1298.0
3187,1.0,1.0,850.0,1.0,1739.0,877.0
3188,1.0,1.0,68.0,1.0,4832.0,933.0
3189,1.0,1.0,19.0,1.0,689.0,990.0
3190,5.0,2.0,7.0,3.0,1480.0,796.0
3191,1.0,1.0,84.0,1.0,436.0,1184.0
3192,1.0,1.0,272.0,1.0,2726.0,970.0
3193,1.0,1.0,998.0,1.0,94.0,1872.0
3194,1.0,1.0,1034.0,1.0,3839.0,668.0
3195,1.0,1.0,18.0,1.0,2383.0,649.0
3196,1.0,1.0,2721.0,1.0,3548.0,696.0
3197,1.0,1.0,519.0,1.0,1870.0,892.0
3198,1.0,1.0,179.0,1.0,1861.0,649.0
3199,1.0,1.0,44.0,1.0,1881.0,494.0
3200,7.0,2.0,384.0,5.0,60.0,614.0
3201,1.0,1.0,411.0,1.0,697.0,628.0
3202,1.0,1.0,73.0,1.0,117.0,458.0
3203,2.0,3.0,2560.0,3.0,2387.0,627.0
3204,1.0,1.0,403.0,1.0,687.0,668.0
3205,1.0,1.0,181.0,1.0,2444.0,842.0
3206,1.0,1.0,119.0,1.0,60.0,777.0
3207,1.0,1.0,342.0,1.0,704.0,730.0
3208,1.0,2.0,28.0,1.0,157.0,248.0
3209,5.0,3.0,231.0,1.0,2495.0,664.0
3210,7.0,7.0,66.0,1.0,261.0,361.0
3211,1.0,1.0,75.0,1.0,968.0,413.0
3212,1.0,1.0,263.0,1.0,1810.0,368.0
3213,1.0,1.0,713.0,1.0,1989.0,283.0
3214,4.0,2.0,232.0,1.0,2278.0,756.0
3215,1.0,1.0,31.0,1.0,185.0,798.0
3216,1.0,1.0,205.0,1.0,551.0,838.0
3217,1.0,1.0,219.0,1.0,478.0,663.0
3218,1.0,1.0,2479.0,1.0,410.0,376.0
3219,1.0,1.0,461.0,1.0,2658.0,518.0
3220,1.0,1.0,329.0,1.0,200.0,484.0
3221,1.0,1.0,502.0,1.0,1816.0,672.0
3222,6.0,7.0,559.0,5.0,372.0,1173.0
3223,1.0,1.0,235.0,1.0,421.0,843.0
3224,3.0,3.0,47.0,5.0,28.0,191.0
3225,7.0,1.0,165.0,3.0,194.0,207.0
3226,1.0,1.0,83.0,1.0,115.0,324.0
3227,1.0,1.0,126.0,1.0,1105.0,584.0
3228,1.0,1.0,179.0,1.0,219.0,278.0
3229,1.0,1.0,295.0,1.0,307.0,437.0
3230,1.0,1.0,220.0,1.0,175.0,299.0
3231,1.0,1.0,103.0,1.0,2128.0,296.0
3232,7.0,3.0,406.0,1.0,176.0,236.0
3233,6.0,3.0,260.0,2.0,59483.0,262.0
3234,1.0,1.0,307.0,1.0,205.0,245.0
3235,1.0,1.0,582.0,1.0,443.0,318.0
3236,6.0,3.0,54.0,1.0,43.0,256.0
3237,1.0,1.0,61.0,1.0,25.0,275.0
3238,1.0,1.0,311.0,1.0,149.0,336.0
3239,1.0,1.0,142.0,1.0,102.0,231.0
3240,1.0,1.0,88.0,1.0,452.0,380.0
3241,1.0,1.0,194.0,1.0,1947.0,353.0
3242,1.0,1.0,39.0,1.0,518.0,325.0
3243,1.0,1.0,1033.0,1.0,3325.0,512.0
3244,1.0,1.0,1200.0,1.0,8419.0,290.0
3245,1.0,1.0,256.0,1.0,236.0,364.0
3246,1.0,1.0,84.0,2.0,715.0,371.0
3247,1.0,1.0,1414.0,1.0,8266.0,312.0
3248,1.0,1.0,80.0,2.0,797.0,641.0
3249,1.0,1.0,448.0,2.0,1873.0,321.0
3250,1.0,1.0,421.0,1.0,1125.0,364.0
3251,1.0,1.0,429.0,1.0,482.0,527.0
3252,1.0,3.0,375.0,3.0,752.0,367.0
3253,1.0,1.0,981.0,1.0,62.0,489.0
3254,6.0,3.0,1554.0,1.0,11902.0,436.0
3255,1.0,1.0,412.0,3.0,689.0,649.0
3256,1.0,1.0,881.0,2.0,410.0,538.0
3257,1.0,1.0,203.0,1.0,298.0,582.0
3258,1.0,3.0,35.0,1.0,37.0,243.0
3259,1.0,1.0,8.0,2.0,20.0,35.0
3260,1.0,7.0,32.0,1.0,6.0,48.0
3261,1.0,1.0,8.0,1.0,7.0,40.0
3262,7.0,2.0,10.0,1.0,380.0,33.0
3263,7.0,3.0,9.0,1.0,1.0,79.0
3264,1.0,4.0,443.0,1.0,2592.0,274.0
3265,1.0,1.0,23.0,1.0,16.0,125.0
3266,2.0,3.0,29.0,2.0,185.0,164.0
3267,1.0,1.0,106.0,2.0,207.0,100.0
3268,1.0,1.0,8.0,1.0,4.0,126.0
3269,1.0,1.0,13.0,1.0,810.0,835.0
